seqid	source	type	start	end	score	strand	phase	ID	Name	collected-by	culture-collection	gbkey	strain	type-material	gene_biotype	locus_tag	old_locus_tag	Parent	Ontology_term	go_function	go_process	product	protein_id	gene	go_component	anticodon	bound_moiety	regulatory_class	gene_synonym	partial	transl_except	rpt_family	rpt_unit_range	rpt_unit_seq
NZ_CP065640.1	Protein Homology	CDS	2819764	2820756	.	+	0	cds-WP_015671391.1	WP_015671391.1			CDS				I6G83_RS13190		gene-I6G83_RS13190	GO:0017057	6-phosphogluconolactonase activity|0017057||IEA		6-phosphogluconolactonase	WP_015671391.1	pgl										
NZ_CP065640.1	RefSeq	gene	2821167	2821625	.	+	.	gene-I6G83_RS13195	I6G83_RS13195			Gene			protein_coding	I6G83_RS13195	I6G83_13195																	
NZ_CP065640.1	Protein Homology	CDS	2821167	2821625	.	+	0	cds-WP_054307683.1	WP_054307683.1			CDS				I6G83_RS13195		gene-I6G83_RS13195				hypothetical protein	WP_054307683.1											
NZ_CP065640.1	RefSeq	gene	2821619	2821954	.	+	.	gene-I6G83_RS13200	I6G83_RS13200			Gene			protein_coding	I6G83_RS13200	I6G83_13200																	
NZ_CP065640.1	Protein Homology	CDS	2821619	2821954	.	+	0	cds-WP_054307682.1	WP_054307682.1			CDS				I6G83_RS13200		gene-I6G83_RS13200				DUF1493 family protein	WP_054307682.1											
NZ_CP065640.1	RefSeq	gene	2822087	2822569	.	-	.	gene-I6G83_RS13205	I6G83_RS13205			Gene			protein_coding	I6G83_RS13205	I6G83_13205																	
NZ_CP065640.1	Protein Homology	CDS	2822087	2822569	.	-	0	cds-WP_015671394.1	WP_015671394.1			CDS				I6G83_RS13205		gene-I6G83_RS13205				kinase inhibitor	WP_015671394.1											
NZ_CP065640.1	RefSeq	gene	2822832	2823233	.	+	.	gene-I6G83_RS23680	I6G83_RS23680			Gene			protein_coding	I6G83_RS23680	I6G83_13210																	
NZ_CP065640.1	Protein Homology	CDS	2822832	2823233	.	+	0	cds-WP_015671395.1	WP_015671395.1			CDS				I6G83_RS23680		gene-I6G83_RS23680	GO:0016020			YkvA family protein	WP_015671395.1		membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	2823237	2824511	.	-	.	gene-I6G83_RS13215	bioA			Gene			protein_coding	I6G83_RS13215	I6G83_13215							bioA										
NZ_CP065640.1	Protein Homology	CDS	2823237	2824511	.	-	0	cds-WP_054307681.1	WP_054307681.1			CDS				I6G83_RS13215		gene-I6G83_RS13215	GO:0009102,GO:0004015,GO:0030170	adenosylmethionine-8-amino-7-oxononanoate transaminase activity|0004015||IEA,pyridoxal phosphate binding|0030170||IEA	biotin biosynthetic process|0009102||IEA	adenosylmethionine--8-amino-7-oxononanoate transaminase	WP_054307681.1	bioA										
NZ_CP065640.1	RefSeq	gene	2824602	2825639	.	+	.	gene-I6G83_RS13220	bioB			Gene			protein_coding	I6G83_RS13220	I6G83_13220							bioB										
NZ_CP065640.1	Protein Homology	CDS	2824602	2825639	.	+	0	cds-WP_054307680.1	WP_054307680.1			CDS				I6G83_RS13220		gene-I6G83_RS13220	GO:0009102,GO:0004076,GO:0051537,GO:0051539,GO:1904047	biotin synthase activity|0004076||IEA,2 iron%2C 2 sulfur cluster binding|0051537||IEA,4 iron%2C 4 sulfur cluster binding|0051539||IEA,S-adenosyl-L-methionine binding|1904047||IEA	biotin biosynthetic process|0009102||IEA	biotin synthase BioB	WP_054307680.1	bioB										
NZ_CP065640.1	RefSeq	gene	2825640	2826791	.	+	.	gene-I6G83_RS13225	bioF			Gene			protein_coding	I6G83_RS13225	I6G83_13225							bioF										
NZ_CP065640.1	Protein Homology	CDS	2825640	2826791	.	+	0	cds-WP_054307679.1	WP_054307679.1			CDS				I6G83_RS13225		gene-I6G83_RS13225	GO:0009102,GO:0008710	8-amino-7-oxononanoate synthase activity|0008710||IEA	biotin biosynthetic process|0009102||IEA	8-amino-7-oxononanoate synthase	WP_054307679.1	bioF										
NZ_CP065640.1	RefSeq	gene	2826775	2827542	.	+	.	gene-I6G83_RS13230	bioC			Gene			protein_coding	I6G83_RS13230	I6G83_13230							bioC										
NZ_CP065640.1	Protein Homology	CDS	2826775	2827542	.	+	0	cds-WP_054307678.1	WP_054307678.1			CDS				I6G83_RS13230		gene-I6G83_RS13230	GO:0009102,GO:0102130	malonyl-CoA methyltransferase activity|0102130||IEA	biotin biosynthetic process|0009102||IEA	malonyl-ACP O-methyltransferase BioC	WP_054307678.1	bioC										
NZ_CP065640.1	RefSeq	gene	2827535	2828209	.	+	.	gene-I6G83_RS13235	bioD			Gene			protein_coding	I6G83_RS13235	I6G83_13235							bioD										
NZ_CP065640.1	Protein Homology	CDS	2827535	2828209	.	+	0	cds-WP_054307677.1	WP_054307677.1			CDS				I6G83_RS13235		gene-I6G83_RS13235	GO:0009102,GO:0004141	dethiobiotin synthase activity|0004141||IEA	biotin biosynthetic process|0009102||IEA	dethiobiotin synthase	WP_054307677.1	bioD										
NZ_CP065640.1	RefSeq	gene	2828242	2828952	.	-	.	gene-I6G83_RS13240	I6G83_RS13240			Gene			protein_coding	I6G83_RS13240	I6G83_13240																	
NZ_CP065640.1	Protein Homology	CDS	2828242	2828952	.	-	0	cds-WP_015671401.1	WP_015671401.1			CDS				I6G83_RS13240		gene-I6G83_RS13240	GO:0005524	ATP binding|0005524||IEA		ATP-binding cassette domain-containing protein	WP_015671401.1											
NZ_CP065640.1	RefSeq	gene	2830085	2832097	.	+	.	gene-I6G83_RS13245	uvrB			Gene			protein_coding	I6G83_RS13245	I6G83_13245							uvrB										
NZ_CP065640.1	Protein Homology	CDS	2830085	2832097	.	+	0	cds-WP_054307676.1	WP_054307676.1			CDS				I6G83_RS13245		gene-I6G83_RS13245	GO:0006289,GO:0009381,GO:0009380	excinuclease ABC activity|0009381||IEA	nucleotide-excision repair|0006289||IEA	excinuclease ABC subunit UvrB	WP_054307676.1	uvrB	excinuclease repair complex|0009380||IEA									
NZ_CP065640.1	RefSeq	gene	2832208	2832453	.	+	.	gene-I6G83_RS13250	I6G83_RS13250			Gene			protein_coding	I6G83_RS13250	I6G83_13250																	
NZ_CP065640.1	Protein Homology	CDS	2832208	2832453	.	+	0	cds-WP_015671403.1	WP_015671403.1			CDS				I6G83_RS13250		gene-I6G83_RS13250				VF530 family protein	WP_015671403.1											
NZ_CP065640.1	RefSeq	gene	2832857	2833774	.	-	.	gene-I6G83_RS13255	yvcK			Gene			protein_coding	I6G83_RS13255	I6G83_13255							yvcK										
NZ_CP065640.1	Protein Homology	CDS	2832857	2833774	.	-	0	cds-WP_015671404.1	WP_015671404.1			CDS				I6G83_RS13255		gene-I6G83_RS13255				uridine diphosphate-N-acetylglucosamine-binding protein YvcK	WP_015671404.1	yvcK										
NZ_CP065640.1	cmsearch	riboswitch	2834198	2834336	.	+	.	id-NZ_CP065640.1:2834198..2834336				regulatory															molybdenum cofactor	riboswitch						
NZ_CP065640.1	RefSeq	gene	2834323	2835309	.	+	.	gene-I6G83_RS13260	moaA			Gene			protein_coding	I6G83_RS13260	I6G83_13260							moaA										
NZ_CP065640.1	Protein Homology	CDS	2834323	2835309	.	+	0	cds-WP_015671405.1	WP_015671405.1			CDS				I6G83_RS13260		gene-I6G83_RS13260	GO:0006777,GO:0051539	4 iron%2C 4 sulfur cluster binding|0051539||IEA	Mo-molybdopterin cofactor biosynthetic process|0006777||IEA	GTP 3'%2C8-cyclase MoaA	WP_015671405.1	moaA										
NZ_CP065640.1	RefSeq	gene	2835340	2835852	.	+	.	gene-I6G83_RS13265	moaB			Gene			protein_coding	I6G83_RS13265	I6G83_13265							moaB										
NZ_CP065640.1	Protein Homology	CDS	2835340	2835852	.	+	0	cds-WP_054305956.1	WP_054305956.1			CDS				I6G83_RS13265		gene-I6G83_RS13265	GO:0006777,GO:0003824	catalytic activity|0003824||IEA	Mo-molybdopterin cofactor biosynthetic process|0006777||IEA	molybdenum cofactor biosynthesis protein B	WP_054305956.1	moaB										
NZ_CP065640.1	RefSeq	gene	2835857	2836336	.	+	.	gene-I6G83_RS13270	moaC			Gene			protein_coding	I6G83_RS13270	I6G83_13270							moaC										
NZ_CP065640.1	Protein Homology	CDS	2835857	2836336	.	+	0	cds-WP_015671407.1	WP_015671407.1			CDS				I6G83_RS13270		gene-I6G83_RS13270	GO:0006777,GO:0003824	catalytic activity|0003824||IEA	Mo-molybdopterin cofactor biosynthetic process|0006777||IEA	cyclic pyranopterin monophosphate synthase MoaC	WP_015671407.1	moaC										
NZ_CP065640.1	RefSeq	gene	2836333	2836578	.	+	.	gene-I6G83_RS13275	moaD			Gene			protein_coding	I6G83_RS13275	I6G83_13275							moaD										
NZ_CP065640.1	Protein Homology	CDS	2836333	2836578	.	+	0	cds-WP_054305957.1	WP_054305957.1			CDS				I6G83_RS13275		gene-I6G83_RS13275	GO:0006777		Mo-molybdopterin cofactor biosynthetic process|0006777||IEA	molybdopterin synthase sulfur carrier subunit	WP_054305957.1	moaD										
NZ_CP065640.1	RefSeq	gene	2836581	2837033	.	+	.	gene-I6G83_RS13280	moaE			Gene			protein_coding	I6G83_RS13280	I6G83_13280							moaE										
NZ_CP065640.1	Protein Homology	CDS	2836581	2837033	.	+	0	cds-WP_054305958.1	WP_054305958.1			CDS				I6G83_RS13280		gene-I6G83_RS13280	GO:0006777		Mo-molybdopterin cofactor biosynthetic process|0006777||IEA	molybdopterin synthase catalytic subunit MoaE	WP_054305958.1	moaE										
NZ_CP065640.1	RefSeq	gene	2837163	2837873	.	+	.	gene-I6G83_RS13285	I6G83_RS13285			Gene			protein_coding	I6G83_RS13285	I6G83_13285																	
NZ_CP065640.1	Protein Homology	CDS	2837163	2837873	.	+	0	cds-WP_015671410.1	WP_015671410.1			CDS				I6G83_RS13285		gene-I6G83_RS13285	GO:0016020			Bax inhibitor-1/YccA family protein	WP_015671410.1		membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	2837948	2839054	.	-	.	gene-I6G83_RS13290	I6G83_RS13290			Gene			protein_coding	I6G83_RS13290	I6G83_13290																	
NZ_CP065640.1	Protein Homology	CDS	2837948	2839054	.	-	0	cds-WP_054305959.1	WP_054305959.1			CDS				I6G83_RS13290		gene-I6G83_RS13290	GO:0140359,GO:0016020	ABC-type transporter activity|0140359||IEA		ABC transporter permease	WP_054305959.1		membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	2839064	2840218	.	-	.	gene-I6G83_RS13295	I6G83_RS13295			Gene			protein_coding	I6G83_RS13295	I6G83_13295																	
NZ_CP065640.1	Protein Homology	CDS	2839064	2840218	.	-	0	cds-WP_054305960.1	WP_054305960.1			CDS				I6G83_RS13295		gene-I6G83_RS13295	GO:0140359,GO:0016020	ABC-type transporter activity|0140359||IEA		ABC transporter permease	WP_054305960.1		membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	2840218	2841951	.	-	.	gene-I6G83_RS13300	I6G83_RS13300			Gene			protein_coding	I6G83_RS13300	I6G83_13300																	
NZ_CP065640.1	Protein Homology	CDS	2840218	2841951	.	-	0	cds-WP_054305961.1	WP_054305961.1			CDS				I6G83_RS13300		gene-I6G83_RS13300	GO:0005524	ATP binding|0005524||IEA		ATP-binding cassette domain-containing protein	WP_054305961.1											
NZ_CP065640.1	RefSeq	gene	2841961	2842947	.	-	.	gene-I6G83_RS13305	hlyD			Gene			protein_coding	I6G83_RS13305	I6G83_13305							hlyD										
NZ_CP065640.1	Protein Homology	CDS	2841961	2842947	.	-	0	cds-WP_054305962.1	WP_054305962.1			CDS				I6G83_RS13305		gene-I6G83_RS13305				secretion protein HlyD	WP_054305962.1	hlyD										
NZ_CP065640.1	RefSeq	gene	2842960	2843667	.	-	.	gene-I6G83_RS13310	cecR			Gene			protein_coding	I6G83_RS13310	I6G83_13310							cecR										
NZ_CP065640.1	Protein Homology	CDS	2842960	2843667	.	-	0	cds-WP_054305963.1	WP_054305963.1			CDS				I6G83_RS13310		gene-I6G83_RS13310				transcriptional regulator CecR	WP_054305963.1	cecR										
NZ_CP065640.1	RefSeq	gene	2843997	2845364	.	+	.	gene-I6G83_RS13315	rhlE			Gene			protein_coding	I6G83_RS13315	I6G83_13315							rhlE										
NZ_CP065640.1	Protein Homology	CDS	2843997	2845364	.	+	0	cds-WP_015671418.1	WP_015671418.1			CDS				I6G83_RS13315		gene-I6G83_RS13315	GO:0003724	RNA helicase activity|0003724||IEA		ATP-dependent RNA helicase RhlE	WP_015671418.1	rhlE										
NZ_CP065640.1	RefSeq	gene	2845484	2846431	.	+	.	gene-I6G83_RS13320	dusC			Gene			protein_coding	I6G83_RS13320	I6G83_13320							dusC										
NZ_CP065640.1	Protein Homology	CDS	2845484	2846431	.	+	0	cds-WP_054305964.1	WP_054305964.1			CDS				I6G83_RS13320		gene-I6G83_RS13320	GO:0002943,GO:0017150,GO:0050660	tRNA dihydrouridine synthase activity|0017150||IEA,flavin adenine dinucleotide binding|0050660||IEA	tRNA dihydrouridine synthesis|0002943||IEA	tRNA dihydrouridine(16) synthase DusC	WP_054305964.1	dusC										
NZ_CP065640.1	RefSeq	gene	2846421	2847173	.	-	.	gene-I6G83_RS13325	I6G83_RS13325			Gene			protein_coding	I6G83_RS13325	I6G83_13325																	
NZ_CP065640.1	Protein Homology	CDS	2846421	2847173	.	-	0	cds-WP_054305965.1	WP_054305965.1			CDS				I6G83_RS13325		gene-I6G83_RS13325	GO:0016407	acetyltransferase activity|0016407||IEA		arylamine N-acetyltransferase	WP_054305965.1											
NZ_CP065640.1	RefSeq	gene	2847283	2849148	.	-	.	gene-I6G83_RS13330	I6G83_RS13330			Gene			protein_coding	I6G83_RS13330	I6G83_13330																	
NZ_CP065640.1	Protein Homology	CDS	2847283	2849148	.	-	0	cds-WP_054305966.1	WP_054305966.1			CDS				I6G83_RS13330		gene-I6G83_RS13330				hypothetical protein	WP_054305966.1											
NZ_CP065640.1	RefSeq	gene	2849341	2850807	.	-	.	gene-I6G83_RS13335	ansP			Gene			protein_coding	I6G83_RS13335	I6G83_13335							ansP										
NZ_CP065640.1	Protein Homology	CDS	2849341	2850807	.	-	0	cds-WP_054305967.1	WP_054305967.1			CDS				I6G83_RS13335		gene-I6G83_RS13335	GO:0006865,GO:0016020		amino acid transport|0006865||IEA	L-asparagine permease	WP_054305967.1	ansP	membrane|0016020||IEA									
NZ_CP065640.1	RefSeq	gene	2851519	2851956	.	+	.	gene-I6G83_RS13340	I6G83_RS13340			Gene			protein_coding	I6G83_RS13340	I6G83_13340																	
NZ_CP065640.1	Protein Homology	CDS	2851519	2851956	.	+	0	cds-WP_054305968.1	WP_054305968.1			CDS				I6G83_RS13340		gene-I6G83_RS13340	GO:0003677,GO:0003700	DNA binding|0003677||IEA,DNA-binding transcription factor activity|0003700||IEA		MarR family transcriptional regulator	WP_054305968.1											
NZ_CP065640.1	RefSeq	gene	2851999	2852436	.	-	.	gene-I6G83_RS13345	I6G83_RS13345			Gene			protein_coding	I6G83_RS13345	I6G83_13345																	
NZ_CP065640.1	Protein Homology	CDS	2851999	2852436	.	-	0	cds-WP_054305969.1	WP_054305969.1			CDS				I6G83_RS13345		gene-I6G83_RS13345				PACE efflux transporter	WP_054305969.1											
NZ_CP065640.1	RefSeq	gene	2852559	2853440	.	+	.	gene-I6G83_RS13350	I6G83_RS13350			Gene			protein_coding	I6G83_RS13350	I6G83_13350																	
NZ_CP065640.1	Protein Homology	CDS	2852559	2853440	.	+	0	cds-WP_054305970.1	WP_054305970.1			CDS				I6G83_RS13350		gene-I6G83_RS13350	GO:0006355,GO:0003700	DNA-binding transcription factor activity|0003700||IEA	regulation of DNA-templated transcription|0006355||IEA	LysR family transcriptional regulator	WP_054305970.1											
NZ_CP065640.1	RefSeq	gene	2853461	2854015	.	-	.	gene-I6G83_RS13355	I6G83_RS13355			Gene			protein_coding	I6G83_RS13355	I6G83_13355																	
NZ_CP065640.1	Protein Homology	CDS	2853461	2854015	.	-	0	cds-WP_054305971.1	WP_054305971.1			CDS				I6G83_RS13355		gene-I6G83_RS13355	GO:0055085		transmembrane transport|0055085||IEA	DedA family protein	WP_054305971.1											
NZ_CP065640.1	RefSeq	gene	2854285	2855214	.	+	.	gene-I6G83_RS13360	pbpG			Gene			protein_coding	I6G83_RS13360	I6G83_13360							pbpG										
NZ_CP065640.1	Protein Homology	CDS	2854285	2855214	.	+	0	cds-WP_041412015.1	WP_041412015.1			CDS				I6G83_RS13360		gene-I6G83_RS13360	GO:0006508,GO:0009002	serine-type D-Ala-D-Ala carboxypeptidase activity|0009002||IEA	proteolysis|0006508||IEA	D-alanyl-D-alanine endopeptidase	WP_041412015.1	pbpG										
NZ_CP065640.1	RefSeq	gene	2855379	2856305	.	+	.	gene-I6G83_RS13365	I6G83_RS13365			Gene			protein_coding	I6G83_RS13365	I6G83_13365																	
NZ_CP065640.1	Protein Homology	CDS	2855379	2856305	.	+	0	cds-WP_054305972.1	WP_054305972.1			CDS				I6G83_RS13365		gene-I6G83_RS13365				DUF808 domain-containing protein	WP_054305972.1											
NZ_CP065640.1	RefSeq	gene	2856365	2857303	.	-	.	gene-I6G83_RS13370	I6G83_RS13370			Gene			protein_coding	I6G83_RS13370	I6G83_13370																	
NZ_CP065640.1	Protein Homology	CDS	2856365	2857303	.	-	0	cds-WP_054305973.1	WP_054305973.1			CDS				I6G83_RS13370		gene-I6G83_RS13370	GO:0055085,GO:0005215	transporter activity|0005215||IEA	transmembrane transport|0055085||IEA	DMT family transporter	WP_054305973.1											
NZ_CP065640.1	RefSeq	gene	2857399	2858286	.	+	.	gene-I6G83_RS13375	I6G83_RS13375			Gene			protein_coding	I6G83_RS13375	I6G83_13375																	
NZ_CP065640.1	Protein Homology	CDS	2857399	2858286	.	+	0	cds-WP_232238915.1	WP_232238915.1			CDS				I6G83_RS13375		gene-I6G83_RS13375	GO:0006355,GO:0003700	DNA-binding transcription factor activity|0003700||IEA	regulation of DNA-templated transcription|0006355||IEA	LysR family transcriptional regulator	WP_232238915.1											
NZ_CP065640.1	RefSeq	gene	2858302	2859330	.	-	.	gene-I6G83_RS13380	I6G83_RS13380			Gene			protein_coding	I6G83_RS13380	I6G83_13380																	
NZ_CP065640.1	Protein Homology	CDS	2858302	2859330	.	-	0	cds-WP_054305975.1	WP_054305975.1			CDS				I6G83_RS13380		gene-I6G83_RS13380	GO:0006355,GO:0003677	DNA binding|0003677||IEA	regulation of DNA-templated transcription|0006355||IEA	MerR family transcriptional regulator	WP_054305975.1											
NZ_CP065640.1	RefSeq	gene	2859461	2860273	.	-	.	gene-I6G83_RS13385	I6G83_RS13385			Gene			protein_coding	I6G83_RS13385	I6G83_13385																	
NZ_CP065640.1	Protein Homology	CDS	2859461	2860273	.	-	0	cds-WP_054307876.1	WP_054307876.1			CDS				I6G83_RS13385		gene-I6G83_RS13385				MetQ/NlpA family lipoprotein	WP_054307876.1											
NZ_CP065640.1	RefSeq	gene	2860387	2861211	.	-	.	gene-I6G83_RS13390	I6G83_RS13390			Gene			protein_coding	I6G83_RS13390	I6G83_13390																	
NZ_CP065640.1	Protein Homology	CDS	2860387	2861211	.	-	0	cds-WP_062779021.1	WP_062779021.1			CDS				I6G83_RS13390		gene-I6G83_RS13390				DUF1460 domain-containing protein	WP_062779021.1											
NZ_CP065640.1	RefSeq	gene	2861315	2861854	.	-	.	gene-I6G83_RS13395	I6G83_RS13395			Gene			protein_coding	I6G83_RS13395	I6G83_13395																	
NZ_CP065640.1	Protein Homology	CDS	2861315	2861854	.	-	0	cds-WP_054307878.1	WP_054307878.1			CDS				I6G83_RS13395		gene-I6G83_RS13395	GO:0008080	N-acetyltransferase activity|0008080||IEA		GNAT family N-acetyltransferase	WP_054307878.1											
NZ_CP065640.1	RefSeq	gene	2861854	2862321	.	-	.	gene-I6G83_RS13400	I6G83_RS13400			Gene			protein_coding	I6G83_RS13400	I6G83_13400																	
NZ_CP065640.1	Protein Homology	CDS	2861854	2862321	.	-	0	cds-WP_054307879.1	WP_054307879.1			CDS				I6G83_RS13400		gene-I6G83_RS13400	GO:0016746,GO:0120225	acyltransferase activity|0016746||IEA,coenzyme A binding|0120225||IEA		acyltransferase	WP_054307879.1											
NZ_CP065640.1	RefSeq	gene	2862561	2863151	.	+	.	gene-I6G83_RS13405	I6G83_RS13405			Gene			protein_coding	I6G83_RS13405	I6G83_13405																	
NZ_CP065640.1	Protein Homology	CDS	2862561	2863151	.	+	0	cds-WP_072186192.1	WP_072186192.1			CDS				I6G83_RS13405		gene-I6G83_RS13405	GO:0006888,GO:0031267	small GTPase binding|0031267||IEA	endoplasmic reticulum to Golgi vesicle-mediated transport|0006888||IEA	Yip1 family protein	WP_072186192.1											
NZ_CP065640.1	RefSeq	gene	2863209	2864060	.	-	.	gene-I6G83_RS13410	I6G83_RS13410			Gene			protein_coding	I6G83_RS13410	I6G83_13410																	
NZ_CP065640.1	Protein Homology	CDS	2863209	2864060	.	-	0	cds-WP_054307880.1	WP_054307880.1			CDS				I6G83_RS13410		gene-I6G83_RS13410	GO:0055085,GO:0005215	transporter activity|0005215||IEA	transmembrane transport|0055085||IEA	DMT family transporter	WP_054307880.1											
NZ_CP065640.1	RefSeq	gene	2864425	2865303	.	+	.	gene-I6G83_RS13415	I6G83_RS13415			Gene			protein_coding	I6G83_RS13415	I6G83_13415																	
NZ_CP065640.1	Protein Homology	CDS	2864425	2865303	.	+	0	cds-WP_054307881.1	WP_054307881.1			CDS				I6G83_RS13415		gene-I6G83_RS13415	GO:0009436,GO:0071704		glyoxylate catabolic process|0009436||IEA,organic substance metabolic process|0071704||IEA	dihydrodipicolinate synthase family protein	WP_054307881.1											
NZ_CP065640.1	RefSeq	gene	2865528	2865785	.	-	.	gene-I6G83_RS13420	I6G83_RS13420			Gene			protein_coding	I6G83_RS13420	I6G83_13420																	
NZ_CP065640.1	Protein Homology	CDS	2865528	2865785	.	-	0	cds-WP_054307548.1	WP_054307548.1			CDS				I6G83_RS13420		gene-I6G83_RS13420				bacteriocin immunity protein	WP_054307548.1											
NZ_CP065640.1	RefSeq	gene	2865787	2867199	.	-	.	gene-I6G83_RS13425	I6G83_RS13425			Gene			protein_coding	I6G83_RS13425	I6G83_13425																	
NZ_CP065640.1	Protein Homology	CDS	2865787	2867199	.	-	0	cds-WP_054307549.1	WP_054307549.1			CDS				I6G83_RS13425		gene-I6G83_RS13425				S-type pyocin domain-containing protein	WP_054307549.1											
NZ_CP065640.1	RefSeq	gene	2867740	2869458	.	-	.	gene-I6G83_RS13430	dld			Gene			protein_coding	I6G83_RS13430	I6G83_13430							dld										
NZ_CP065640.1	Protein Homology	CDS	2867740	2869458	.	-	0	cds-WP_054307550.1	WP_054307550.1			CDS				I6G83_RS13430		gene-I6G83_RS13430	GO:0006089,GO:0019516,GO:0016901	oxidoreductase activity%2C acting on the CH-OH group of donors%2C quinone or similar compound as acceptor|0016901||IEA	lactate metabolic process|0006089||IEA,lactate oxidation|0019516||IEA	D-lactate dehydrogenase	WP_054307550.1	dld										
NZ_CP065640.1	RefSeq	gene	2869515	2870318	.	-	.	gene-I6G83_RS13435	map			Gene			protein_coding	I6G83_RS13435	I6G83_13435							map										
NZ_CP065640.1	Protein Homology	CDS	2869515	2870318	.	-	0	cds-WP_054307551.1	WP_054307551.1			CDS				I6G83_RS13435		gene-I6G83_RS13435	GO:0036211		protein modification process|0036211||IEA	type I methionyl aminopeptidase	WP_054307551.1	map										
NZ_CP065640.1	RefSeq	gene	2870315	2870518	.	-	.	gene-I6G83_RS13440	I6G83_RS13440			Gene			protein_coding	I6G83_RS13440	I6G83_13440																	
